ID_row,PlotID,Study,geo_entity2,Plot_Area,Lat_Dec,Long_Dec,MAP,Scientific_name,Native_Status,Abundance,prec_range,species,SLA,WD,H,N
728,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Claoxylon sandwicense,native,5,mesic,Claoxylon_sandwicense,13.33020657,0.35,13.353972,21.53707766
729,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Ilex anomala,native,1,mesic,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
730,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Kadua acuminata,native,2,mesic,Kadua_acuminata,15.2905,0.618368616,2.524,21.8
731,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Kadua affinis,native,3,mesic,Kadua_affinis,6.6934,0.663256552,7.072,14.4
732,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Melicope clusiifolia,native,13,mesic,Melicope_clusiifolia,4.9285,0.460166667,10,21.652
733,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Metrosideros polymorpha,native,3,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
734,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Myrsine lessertiana,native,2,mesic,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
735,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Nestegis sandwicensis,native,10,mesic,Nestegis_sandwicensis,5.9207,0.66,20,14.91939226
736,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Psychotria greenwelliae,native,5,mesic,Psychotria_greenwelliae,9.614130386,0.52,7.774357333,17.01844292
737,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Psychotria kaduana,native,2,mesic,Psychotria_kaduana,10.2858708,0.52,8,16.67498311
738,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Sophora chrysophylla,native,1,mesic,Sophora_chrysophylla,11.06235,0.89167,14.144,26.63406667
739,194,Knight_Barton,Kaua'i Island,1000,22.130645,-159.660227,1528.223022,Wikstroemia oahuensis,native,3,mesic,Wikstroemia_oahuensis,8.4674,0.52,7.575,17.1
740,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Acacia koa,native,57,mesic,Acacia_koa,12.649,0.575428571,33.002,30.4871
741,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Claoxylon sandwicense,native,1,mesic,Claoxylon_sandwicense,13.33020657,0.35,13.353972,21.53707766
742,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Diospyros hillebrandii,native,3,mesic,Diospyros_hillebrandii,6.814617473,0.7,12.62,12.60612143
743,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Dodonaea viscosa,native,15,mesic,Dodonaea_viscosa,7.349269136,0.932211111,4.657729167,15.8057871
744,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Euphorbia celastroides,native,1,mesic,Euphorbia_celastroides,20.8311,0.421618729,12.725192,39.5811
745,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Melicope barbigera,native,8,mesic,Melicope_barbigera,12.37228216,0.45,8.568068,17.73558366
746,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Metrosideros polymorpha,native,49,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
747,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Nestegis sandwicensis,native,3,mesic,Nestegis_sandwicensis,5.9207,0.66,20,14.91939226
748,15,Knight_Barton,Maui Nui,1000,20.779832,-156.228992,2360.457031,Leptecophylla tameiameiae,native,12,wet,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
749,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Acacia koa,native,28,mesic,Acacia_koa,12.649,0.575428571,33.002,30.4871
750,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Alphitonia ponderosa,native,2,mesic,Alphitonia_ponderosa,10.05236062,0.5,24.5,23.16170569
751,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Bobea brevipes,native,1,mesic,Bobea_brevipes,7.429066707,0.65,11.07724263,15.76875211
752,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Diospyros hillebrandii,native,11,mesic,Diospyros_hillebrandii,6.814617473,0.7,12.62,12.60612143
753,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Dodonaea viscosa,native,12,mesic,Dodonaea_viscosa,7.349269136,0.932211111,4.657729167,15.8057871
754,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Dracaena aurea,native,1,mesic,Dracaena_aurea,14.41061133,0.45247579,8.42517,16.91783467
755,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Euphorbia celastroides,native,2,mesic,Euphorbia_celastroides,20.8311,0.421618729,12.725192,39.5811
756,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Kadua affinis,native,4,mesic,Kadua_affinis,6.6934,0.663256552,7.072,14.4
757,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Melicope barbigera,native,8,mesic,Melicope_barbigera,12.37228216,0.45,8.568068,17.73558366
758,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Metrosideros polymorpha,native,33,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
759,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Myrsine lessertiana,native,5,mesic,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
760,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Psychotria grandiflora,native,3,mesic,Psychotria_grandiflora,9.614130386,0.52,7.774357333,17.01844292
761,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Psychotria mariniana,native,29,mesic,Psychotria_mariniana,8.8574,0.52,19.906,17.4
762,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Santalum freycinetianum,native,1,mesic,Santalum_freycinetianum,8.2305,0.75,20,22.43333333
763,16,Knight_Barton,Hawai'i Island,1000,19.327124,-155.184747,2226.833008,Leptecophylla tameiameiae,native,35,wet,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
764,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Syzygium sandwicense,native,1,mesic,Syzygium_sandwicense,6.7751,0.63,23.93,14.9
765,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Wikstroemia furcata,native,1,mesic,Wikstroemia_furcata,9.782639319,0.52,9.171373292,16.48197001
766,197,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,2,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
767,197,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
768,197,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,11,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
769,198,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,1,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
770,198,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
771,198,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,11,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
772,199,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,1,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
773,199,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
774,199,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,12,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
775,200,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,3,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
776,200,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
777,200,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,10,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
778,201,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Cibotium glaucum,native,2,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
779,201,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Pipturus albidus,native,1,wet,Pipturus_albidus,18.38163333,0.22472,6,18.93727273
780,201,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,10,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
781,202,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,2,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
782,202,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,1,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
783,202,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,2,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
784,202,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Touchardia latifolia,native,4,wet,Touchardia_latifolia,11.08911909,0.649422503,3,18.24048224
785,203,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
786,203,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,15,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
787,204,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,5,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
788,204,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,20,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
789,205,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Cibotium glaucum,native,1,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
790,205,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,1,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
791,205,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
792,205,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,8,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
793,206,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Cibotium glaucum,native,1,wet,Cibotium_glaucum,11.85361818,0.596316594,3.048,14.3741
794,206,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Diospyros sandwicensis,native,2,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
795,206,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Metrosideros polymorpha,native,3,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
796,206,Zimmerman,Hawai'i Island,100,19.414264,-154.94494,2778.64502,Psychotria hawaiiensis,native,10,wet,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
797,208,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,4,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
798,209,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,6,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
799,210,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
800,211,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
801,212,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
802,213,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,2,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
803,214,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,8,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
804,215,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,5,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
805,216,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,3,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
806,217,Zimmerman,Hawai'i Island,100,19.424302,-154.952525,2914.138916,Metrosideros polymorpha,native,5,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
807,219,Knight_Barton,Maui Nui,1000,20.727622,-156.290347,912.8812866,Metrosideros polymorpha,native,19,dry,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
808,219,Knight_Barton,Maui Nui,1000,20.727622,-156.290347,912.8812866,Sophora chrysophylla,native,3,dry,Sophora_chrysophylla,11.06235,0.89167,14.144,26.63406667
809,17,Knight_Barton,Hawai'i Island,1000,19.326618,-155.183294,2226.833008,Leptecophylla tameiameiae,native,63,wet,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
810,219,Knight_Barton,Maui Nui,1000,20.727622,-156.290347,912.8812866,Vaccinium reticulatum,native,3,dry,Vaccinium_reticulatum,12.88434167,0.8589,2,9.5495
811,221,Knight_Barton,Hawai'i Island,1000,19.482657,-154.901906,3135.313965,Metrosideros polymorpha,native,73,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
812,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Acacia koa,native,2,wet,Acacia_koa,12.649,0.575428571,33.002,30.4871
813,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Cheirodendron trigynum,native,19,wet,Cheirodendron_trigynum,10.25725,0.391625,15.12,14.68055
814,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Clermontia arborescens,native,2,wet,Clermontia_arborescens,13.26743365,0.5,6,20.70933825
815,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Coprosma foliosa,native,5,wet,Coprosma_foliosa,13.42004703,0.48,8,18.26007404
816,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Ilex anomala,native,3,wet,Ilex_anomala,8.304933333,0.298428571,12,10.92075625
817,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Melicope haleakalae,native,3,wet,Melicope_haleakalae,10.25658579,0.45,11.537762,19.05274764
818,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Melicope volcanica,native,3,wet,Melicope_volcanica,9.843119208,0.45,11,20.52587124
819,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Metrosideros polymorpha,native,17,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
820,224,Knight_Barton,Maui Nui,1000,20.800458,-156.253849,2598.006104,Vaccinium dentatum,native,5,wet,Vaccinium_dentatum,10.11143741,0.694408,3.3288,13.79185264
821,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Diospyros sandwicensis,native,19,dry,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
822,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Metrosideros polymorpha,native,7,dry,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
823,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Nestegis sandwicensis,native,62,dry,Nestegis_sandwicensis,5.9207,0.66,20,14.91939226
824,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Pisonia sandwicensis,native,1,dry,Pisonia_sandwicensis,14.65573912,0.3,9.527572667,16.19283141
825,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Psychotria hawaiiensis,native,4,dry,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
826,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Psydrax odorata,native,24,dry,Psydrax_odorata,6.49625,0.833483333,11.08133333,14.447875
827,226,Gillespie,Hawai'i Island,1000,19.11375,-155.8148417,883.9614258,Wikstroemia sandwicensis,native,3,dry,Wikstroemia_sandwicensis,12.0199132,0.566714286,5,15.96
828,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Antidesma platyphyllum,native,3,dry,Antidesma_platyphyllum,12.0192,0.67,11.66666667,21.5
829,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Diospyros sandwicensis,native,5,dry,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
830,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Metrosideros polymorpha,native,87,dry,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
831,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Myrsine lessertiana,native,14,dry,Myrsine_lessertiana,8.3681625,0.604153333,8,9.289795652
832,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Nestegis sandwicensis,native,4,dry,Nestegis_sandwicensis,5.9207,0.66,20,14.91939226
833,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Pittosporum hosmeri,native,2,dry,Pittosporum_hosmeri,9.803592274,0.57,7.81,17.05912357
834,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Polyscias hawaiensis,native,2,dry,Polyscias_hawaiensis,8.689418574,0.493662488,20,20.1228347
835,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Psychotria hawaiiensis,native,2,dry,Psychotria_hawaiiensis,10.0652,0.51289,14.16,12.8036
836,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Psydrax odorata,native,12,dry,Psydrax_odorata,6.49625,0.833483333,11.08133333,14.447875
837,227,Gillespie,Hawai'i Island,1000,19.11609722,-155.8147278,894.1411133,Wikstroemia sandwicensis,native,2,dry,Wikstroemia_sandwicensis,12.0199132,0.566714286,5,15.96
838,228,Knight_Barton,Hawai'i Island,1000,19.494317,-155.385557,1663.057983,Dodonaea viscosa,native,6,mesic,Dodonaea_viscosa,7.349269136,0.932211111,4.657729167,15.8057871
839,228,Knight_Barton,Hawai'i Island,1000,19.494317,-155.385557,1663.057983,Metrosideros polymorpha,native,22,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
840,228,Knight_Barton,Hawai'i Island,1000,19.494317,-155.385557,1663.057983,Sophora chrysophylla,native,3,mesic,Sophora_chrysophylla,11.06235,0.89167,14.144,26.63406667
841,174,Knight_Barton,Maui Nui,1000,21.116536,-156.929944,2043.187988,Leptecophylla tameiameiae,native,32,wet,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
842,228,Knight_Barton,Hawai'i Island,1000,19.494317,-155.385557,1663.057983,Vaccinium reticulatum,native,1,mesic,Vaccinium_reticulatum,12.88434167,0.8589,2,9.5495
843,229,Knight_Barton,O'ahu Island,1000,21.349632,-157.779529,2582.702881,Metrosideros polymorpha,native,10,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
844,230,Gillespie,Kaua'i Island,1000,22.12675556,-159.6839028,1275.082031,Acacia koa,native,84,mesic,Acacia_koa,12.649,0.575428571,33.002,30.4871
845,230,Gillespie,Kaua'i Island,1000,22.12675556,-159.6839028,1275.082031,Coprosma waimeae,native,3,mesic,Coprosma_waimeae,8.582342911,0.71,7.210602667,16.77488304
846,230,Gillespie,Kaua'i Island,1000,22.12675556,-159.6839028,1275.082031,Dodonaea viscosa,native,22,mesic,Dodonaea_viscosa,7.349269136,0.932211111,4.657729167,15.8057871
847,230,Gillespie,Kaua'i Island,1000,22.12675556,-159.6839028,1275.082031,Metrosideros polymorpha,native,6,mesic,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
848,230,Gillespie,Kaua'i Island,1000,22.12675556,-159.6839028,1275.082031,Santalum freycinetianum,native,3,mesic,Santalum_freycinetianum,8.2305,0.75,20,22.43333333
849,175,Knight_Barton,Maui Nui,1000,21.119022,-156.929944,2137.824951,Leptecophylla tameiameiae,native,110,wet,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
850,231,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Diospyros sandwicensis,native,12,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
851,231,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Metrosideros polymorpha,native,36,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
852,231,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Pandanus tectorius,native,13,wet,Pandanus_tectorius,10.443,0.507394074,12.71466667,14
853,233,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Diospyros sandwicensis,native,20,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
854,233,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Pandanus tectorius,native,18,wet,Pandanus_tectorius,10.443,0.507394074,12.71466667,14
855,234,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Diospyros sandwicensis,native,13,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
856,234,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Metrosideros polymorpha,native,17,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
857,234,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Pandanus tectorius,native,26,wet,Pandanus_tectorius,10.443,0.507394074,12.71466667,14
858,235,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Diospyros sandwicensis,native,8,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
859,235,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Metrosideros polymorpha,native,80,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
860,236,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Diospyros sandwicensis,native,7,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
861,236,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Metrosideros polymorpha,native,67,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
862,236,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Pandanus tectorius,native,6,wet,Pandanus_tectorius,10.443,0.507394074,12.71466667,14
863,237,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Diospyros sandwicensis,native,7,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
864,237,Zimmerman,Hawai'i Island,1017.88,19.440743,-154.872306,2505.155029,Metrosideros polymorpha,native,28,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
865,241,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,23,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
866,242,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,23,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
867,243,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,22,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
868,195,Gillespie,Kaua'i Island,1000,22.14146667,-159.6897361,1157.011963,Leptecophylla tameiameiae,native,11,mesic,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
869,244,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,16,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
870,245,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,7,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
871,246,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,53,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
872,196,Gillespie,Kaua'i Island,1000,22.14777222,-159.6679917,1267.947998,Leptecophylla tameiameiae,native,1,mesic,Leptecophylla_tameiameiae,9.471633783,0.612329279,10.26637233,13.77203159
873,247,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,52,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
874,248,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,33,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
875,249,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,25,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
876,250,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Diospyros sandwicensis,native,3,wet,Diospyros_sandwicensis,5.45845,0.755444444,15,10.997125
877,250,Zimmerman,Hawai'i Island,1017.88,19.440783,-154.868508,2486.721924,Metrosideros polymorpha,native,17,wet,Metrosideros_polymorpha,4.948601604,0.632495455,23.9624,8.589559375
